row_id,state,district,crop,season,year,area,production,yield_t_ha
WB_R00636,West Bengal,Howrah,Rice,Autumn,1998,1203.0,2790,2.32
WB_R00637,West Bengal,Howrah,Rice,Summer,1998,49273.0,134846,2.74
WB_R00638,West Bengal,Howrah,Rice,Winter,1998,73666.0,97630,1.33
WB_R00639,West Bengal,Howrah,Rice,Autumn,1999,1394.0,2810,2.02
WB_R00640,West Bengal,Howrah,Rice,Summer,1999,58326.0,170270,2.92
WB_R00641,West Bengal,Howrah,Rice,Winter,1999,74379.0,122690,1.65
WB_R00642,West Bengal,Howrah,Rice,Autumn,2000,804.0,800,1.0
WB_R00643,West Bengal,Howrah,Rice,Summer,2000,48370.0,132799,2.75
WB_R00644,West Bengal,Howrah,Rice,Winter,2000,64094.0,90600,1.41
WB_R00645,West Bengal,Howrah,Rice,Autumn,2001,1255.0,3010,2.4
WB_R00646,West Bengal,Howrah,Rice,Summer,2001,47393.0,125242,2.64
WB_R00647,West Bengal,Howrah,Rice,Winter,2001,74006.0,159255,2.15
WB_R00648,West Bengal,Howrah,Rice,Autumn,2002,2629.0,5868,2.23
WB_R00649,West Bengal,Howrah,Rice,Summer,2002,53350.0,140654,2.64
WB_R00650,West Bengal,Howrah,Rice,Winter,2002,75258.0,134623,1.79
WB_R00651,West Bengal,Howrah,Rice,Autumn,2003,4586.0,11230,2.45
WB_R00652,West Bengal,Howrah,Rice,Summer,2003,55316.0,151835,2.74
WB_R00653,West Bengal,Howrah,Rice,Winter,2003,81513.0,169397,2.08
WB_R00654,West Bengal,Howrah,Rice,Autumn,2004,3652.0,8259,2.26
WB_R00655,West Bengal,Howrah,Rice,Summer,2004,49058.0,132079,2.69
WB_R00656,West Bengal,Howrah,Rice,Winter,2004,80267.0,165102,2.06
WB_R00657,West Bengal,Howrah,Rice,Autumn,2005,1374.0,3612,2.63
WB_R00658,West Bengal,Howrah,Rice,Summer,2005,50910.0,133577,2.62
WB_R00659,West Bengal,Howrah,Rice,Winter,2005,73268.0,148820,2.03
WB_R00660,West Bengal,Howrah,Rice,Autumn,2006,874.0,1316,1.51
WB_R00661,West Bengal,Howrah,Rice,Summer,2006,39320.0,110708,2.82
WB_R00662,West Bengal,Howrah,Rice,Winter,2006,76644.0,131524,1.72
WB_R00663,West Bengal,Howrah,Rice,Autumn,2007,1124.0,1251,1.11
WB_R00664,West Bengal,Howrah,Rice,Summer,2007,48926.0,166090,3.39
WB_R00665,West Bengal,Howrah,Rice,Winter,2007,67809.0,91799,1.35
WB_R00666,West Bengal,Howrah,Rice,Autumn,2008,1349.0,3159,2.34
WB_R00667,West Bengal,Howrah,Rice,Summer,2008,49793.0,79696,1.6
WB_R00668,West Bengal,Howrah,Rice,Winter,2008,64173.0,124088,1.93
WB_R00669,West Bengal,Howrah,Rice,Autumn,2009,944.0,1192,1.26
WB_R00670,West Bengal,Howrah,Rice,Summer,2009,41343.0,89995,2.18
WB_R00671,West Bengal,Howrah,Rice,Winter,2009,71693.0,100034,1.4
WB_R00672,West Bengal,Howrah,Rice,Autumn,2010,753.0,2071,2.75
WB_R00673,West Bengal,Howrah,Rice,Summer,2010,41318.0,136208,3.3
WB_R00674,West Bengal,Howrah,Rice,Winter,2010,73401.0,166483,2.27
WB_R00675,West Bengal,Howrah,Rice,Autumn,2011,1083.0,1049,0.97
WB_R00676,West Bengal,Howrah,Rice,Summer,2011,40966.0,130799,3.19
WB_R00677,West Bengal,Howrah,Rice,Winter,2011,65000.0,93485,1.44
WB_R00678,West Bengal,Howrah,Rice,Autumn,2012,1662.0,5378,3.24
WB_R00679,West Bengal,Howrah,Rice,Summer,2012,42165.0,129584,3.07
WB_R00680,West Bengal,Howrah,Rice,Winter,2012,67380.0,151869,2.25
WB_R00681,West Bengal,Howrah,Rice,Autumn,2013,1572.0,4660,2.96
WB_R00682,West Bengal,Howrah,Rice,Summer,2013,42709.0,128178,3.0
WB_R00683,West Bengal,Howrah,Rice,Winter,2013,64360.0,142291,2.21
WB_R00684,West Bengal,Howrah,Rice,Autumn,2014,2836.0,8287,2.92
WB_R00685,West Bengal,Howrah,Rice,Summer,2014,43456.0,135474,3.12
WB_R00686,West Bengal,Howrah,Rice,Winter,2014,71064.0,176630,2.49
WB_R00687,West Bengal,Howrah,Rice,Autumn,2015,1515.0,3641,2.4
WB_R00688,West Bengal,Howrah,Rice,Summer,2015,41173.0,126436,3.07
WB_R00689,West Bengal,Howrah,Rice,Winter,2015,70127.0,92141,1.31
WB_R00690,West Bengal,Howrah,Rice,Autumn,2016,1730.0,1540,0.89
WB_R00691,West Bengal,Howrah,Rice,Summer,2016,39396.0,127750,3.24
WB_R00692,West Bengal,Howrah,Rice,Winter,2016,74669.0,170049,2.28
WB_R00693,West Bengal,Howrah,Rice,Autumn,2017,1321.0,2704,2.05
WB_R00694,West Bengal,Howrah,Rice,Summer,2017,34480.0,118078,3.42
WB_R00695,West Bengal,Howrah,Rice,Winter,2017,74574.0,179884,2.41
WB_R00696,West Bengal,Howrah,Rice,Autumn,2018,1110.0,3045,2.74
WB_R00697,West Bengal,Howrah,Rice,Summer,2018,38310.0,132273,3.45
WB_R00698,West Bengal,Howrah,Rice,Winter,2018,72089.0,199898,2.77
WB_R00699,West Bengal,Howrah,Rice,Autumn,2019,1195.0,3278,2.74
WB_R00700,West Bengal,Howrah,Rice,Summer,2019,29980.0,112309,3.75
WB_R00701,West Bengal,Howrah,Rice,Winter,2019,71223.0,158144,2.22
WB_R00702,West Bengal,Jalpaiguri,Rice,Autumn,1997,61579.0,64020,1.04
WB_R00703,West Bengal,Jalpaiguri,Rice,Summer,1997,4485.0,12890,2.87
WB_R00704,West Bengal,Jalpaiguri,Rice,Winter,1997,178783.0,233560,1.31
WB_R00705,West Bengal,Jalpaiguri,Rice,Autumn,1998,63232.0,75340,1.19
WB_R00706,West Bengal,Jalpaiguri,Rice,Summer,1998,6565.0,19154,2.92
WB_R00707,West Bengal,Jalpaiguri,Rice,Winter,1998,176434.0,191660,1.09
WB_R00708,West Bengal,Jalpaiguri,Rice,Autumn,1999,62635.0,101550,1.62
WB_R00709,West Bengal,Jalpaiguri,Rice,Summer,1999,6614.0,16000,2.42
WB_R00710,West Bengal,Jalpaiguri,Rice,Winter,1999,188551.0,261620,1.39
WB_R00711,West Bengal,Jalpaiguri,Rice,Autumn,2000,63272.0,100740,1.59
WB_R00712,West Bengal,Jalpaiguri,Rice,Summer,2000,6719.0,14187,2.11
WB_R00713,West Bengal,Jalpaiguri,Rice,Winter,2000,190854.0,269210,1.41
WB_R00714,West Bengal,Jalpaiguri,Rice,Autumn,2001,58753.0,87055,1.48
WB_R00715,West Bengal,Jalpaiguri,Rice,Summer,2001,21231.0,48890,2.3
WB_R00716,West Bengal,Jalpaiguri,Rice,Winter,2001,176149.0,274047,1.56
WB_R00717,West Bengal,Jalpaiguri,Rice,Autumn,2002,65853.0,95520,1.45
WB_R00718,West Bengal,Jalpaiguri,Rice,Summer,2002,20946.0,38388,1.83
WB_R00719,West Bengal,Jalpaiguri,Rice,Winter,2002,188385.0,298543,1.58
WB_R00720,West Bengal,Jalpaiguri,Rice,Autumn,2003,44546.0,68414,1.54
WB_R00721,West Bengal,Jalpaiguri,Rice,Summer,2003,15096.0,28882,1.91
WB_R00722,West Bengal,Jalpaiguri,Rice,Winter,2003,180586.0,300284,1.66
WB_R00723,West Bengal,Jalpaiguri,Rice,Autumn,2004,47254.0,56433,1.19
WB_R00724,West Bengal,Jalpaiguri,Rice,Summer,2004,19828.0,34114,1.72
WB_R00725,West Bengal,Jalpaiguri,Rice,Winter,2004,182997.0,275572,1.51
WB_R00726,West Bengal,Jalpaiguri,Rice,Autumn,2005,46121.0,67457,1.46
WB_R00727,West Bengal,Jalpaiguri,Rice,Summer,2005,19328.0,43279,2.24
WB_R00728,West Bengal,Jalpaiguri,Rice,Winter,2005,183079.0,283881,1.55
WB_R00729,West Bengal,Jalpaiguri,Rice,Autumn,2006,41163.0,53973,1.31
WB_R00730,West Bengal,Jalpaiguri,Rice,Summer,2006,18314.0,42983,2.35
WB_R00731,West Bengal,Jalpaiguri,Rice,Winter,2006,170203.0,322001,1.89
WB_R00732,West Bengal,Jalpaiguri,Rice,Autumn,2007,40957.0,56630,1.38
WB_R00733,West Bengal,Jalpaiguri,Rice,Summer,2007,17969.0,41142,2.29
WB_R00734,West Bengal,Jalpaiguri,Rice,Winter,2007,177129.0,274661,1.55
WB_R00735,West Bengal,Jalpaiguri,Rice,Autumn,2008,37341.0,54816,1.47
WB_R00736,West Bengal,Jalpaiguri,Rice,Summer,2008,18730.0,34746,1.86
WB_R00737,West Bengal,Jalpaiguri,Rice,Winter,2008,179331.0,301641,1.68
WB_R00738,West Bengal,Jalpaiguri,Rice,Autumn,2009,34634.0,51289,1.48
WB_R00739,West Bengal,Jalpaiguri,Rice,Summer,2009,18154.0,44840,2.47
WB_R00740,West Bengal,Jalpaiguri,Rice,Winter,2009,174718.0,339125,1.94
WB_R00741,West Bengal,Jalpaiguri,Rice,Autumn,2010,30782.0,57398,1.86
WB_R00742,West Bengal,Jalpaiguri,Rice,Summer,2010,17314.0,37193,2.15
WB_R00743,West Bengal,Jalpaiguri,Rice,Winter,2010,176016.0,399148,2.27
WB_R00744,West Bengal,Jalpaiguri,Rice,Autumn,2011,29852.0,55243,1.85
WB_R00745,West Bengal,Jalpaiguri,Rice,Summer,2011,16929.0,34497,2.04
WB_R00746,West Bengal,Jalpaiguri,Rice,Winter,2011,177843.0,379914,2.14
WB_R00747,West Bengal,Jalpaiguri,Rice,Autumn,2012,29132.0,54999,1.89
WB_R00748,West Bengal,Jalpaiguri,Rice,Summer,2012,19013.0,54174,2.85
WB_R00749,West Bengal,Jalpaiguri,Rice,Winter,2012,179979.0,383707,2.13
WB_R00750,West Bengal,Jalpaiguri,Rice,Autumn,2013,29424.0,57673,1.96
WB_R00751,West Bengal,Jalpaiguri,Rice,Summer,2013,20126.0,44767,2.22
WB_R00752,West Bengal,Jalpaiguri,Rice,Winter,2013,180097.0,420708,2.34
WB_R00753,West Bengal,Jalpaiguri,Rice,Autumn,2014,31345.0,68726,2.19
WB_R00754,West Bengal,Jalpaiguri,Rice,Summer,2014,22779.0,59187,2.6
WB_R00755,West Bengal,Jalpaiguri,Rice,Winter,2014,176420.0,433939,2.46
WB_R00756,West Bengal,Jalpaiguri,Rice,Autumn,2015,29019.0,72278,2.49
WB_R00757,West Bengal,Jalpaiguri,Rice,Summer,2015,23467.0,58810,2.51
WB_R00758,West Bengal,Jalpaiguri,Rice,Winter,2015,167777.0,425330,2.54
WB_R00759,West Bengal,Jalpaiguri,Rice,Autumn,2016,11091.0,27433,2.47
WB_R00760,West Bengal,Jalpaiguri,Rice,Summer,2016,17112.0,43721,2.55
WB_R00761,West Bengal,Jalpaiguri,Rice,Winter,2016,103433.0,249326,2.41
WB_R00762,West Bengal,Jalpaiguri,Rice,Autumn,2017,11515.0,25075,2.18
WB_R00763,West Bengal,Jalpaiguri,Rice,Summer,2017,17870.0,47408,2.65
WB_R00764,West Bengal,Jalpaiguri,Rice,Winter,2017,104952.0,263929,2.51
WB_R00765,West Bengal,Jalpaiguri,Rice,Autumn,2018,8900.0,23961,2.69
WB_R00766,West Bengal,Jalpaiguri,Rice,Summer,2018,18332.0,51404,2.8
WB_R00767,West Bengal,Jalpaiguri,Rice,Winter,2018,99738.0,278699,2.79
WB_R00768,West Bengal,Jalpaiguri,Rice,Autumn,2019,9352.0,22250,2.38
WB_R00769,West Bengal,Jalpaiguri,Rice,Summer,2019,18155.0,54291,2.99
WB_R00770,West Bengal,Jalpaiguri,Rice,Winter,2019,104679.0,276895,2.65
WB_R00771,West Bengal,Jhargram,Rice,Autumn,2016,8974.0,26461,2.95
WB_R00772,West Bengal,Jhargram,Rice,Summer,2016,6751.0,23906,3.54
WB_R00773,West Bengal,Jhargram,Rice,Winter,2016,121838.0,334852,2.75
WB_R00774,West Bengal,Jhargram,Rice,Autumn,2017,44604.0,106877,2.4
WB_R00775,West Bengal,Jhargram,Rice,Summer,2017,14492.0,48392,3.34
WB_R00776,West Bengal,Jhargram,Rice,Winter,2017,125185.0,362595,2.9
WB_R00777,West Bengal,Jhargram,Rice,Autumn,2018,12435.0,35045,2.82
WB_R00778,West Bengal,Jhargram,Rice,Summer,2018,12990.0,43572,3.35
WB_R00779,West Bengal,Jhargram,Rice,Winter,2018,135374.0,389010,2.87
WB_R00780,West Bengal,Jhargram,Rice,Autumn,2019,9475.0,23320,2.46
WB_R00781,West Bengal,Jhargram,Rice,Summer,2019,13427.0,48755,3.63
WB_R00782,West Bengal,Jhargram,Rice,Winter,2019,135593.0,419973,3.1
WB_R00783,West Bengal,Kalimpong,Rice,Winter,2016,4776.0,9090,1.9
WB_R00784,West Bengal,Kalimpong,Rice,Winter,2017,4824.0,9296,1.93
WB_R00785,West Bengal,Kalimpong,Rice,Winter,2018,4752.0,8381,1.76
WB_R00786,West Bengal,Kalimpong,Rice,Winter,2019,4735.0,7630,1.61
WB_R00787,West Bengal,Maldah,Rice,Autumn,1997,17986.0,22930,1.27
WB_R00788,West Bengal,Maldah,Rice,Summer,1997,66028.0,207390,3.14
WB_R00789,West Bengal,Maldah,Rice,Winter,1997,147759.0,329220,2.23
WB_R00790,West Bengal,Maldah,Rice,Autumn,1998,17619.0,17100,0.97
WB_R00791,West Bengal,Maldah,Rice,Summer,1998,71455.0,253571,3.55
WB_R00792,West Bengal,Maldah,Rice,Winter,1998,138394.0,217790,1.57
WB_R00793,West Bengal,Maldah,Rice,Autumn,1999,12401.0,20920,1.69
WB_R00794,West Bengal,Maldah,Rice,Summer,1999,71507.0,225130,3.15
WB_R00795,West Bengal,Maldah,Rice,Winter,1999,146750.0,273290,1.86
WB_R00796,West Bengal,Maldah,Rice,Autumn,2000,13370.0,21700,1.62
WB_R00797,West Bengal,Maldah,Rice,Summer,2000,70977.0,235081,3.31
WB_R00798,West Bengal,Maldah,Rice,Winter,2000,137315.0,266290,1.94
WB_R00799,West Bengal,Maldah,Rice,Autumn,2001,10684.0,20591,1.93
WB_R00800,West Bengal,Maldah,Rice,Summer,2001,70625.0,239468,3.39
WB_R00801,West Bengal,Maldah,Rice,Winter,2001,132039.0,276103,2.09
WB_R00802,West Bengal,Maldah,Rice,Autumn,2002,9872.0,19358,1.96
WB_R00803,West Bengal,Maldah,Rice,Summer,2002,65075.0,234019,3.6
WB_R00804,West Bengal,Maldah,Rice,Winter,2002,139605.0,292599,2.1
WB_R00805,West Bengal,Maldah,Rice,Autumn,2003,8913.0,20803,2.33
WB_R00806,West Bengal,Maldah,Rice,Summer,2003,62747.0,222388,3.54
WB_R00807,West Bengal,Maldah,Rice,Winter,2003,136961.0,329401,2.41
WB_R00808,West Bengal,Maldah,Rice,Autumn,2004,8097.0,18663,2.3
WB_R00809,West Bengal,Maldah,Rice,Summer,2004,64655.0,237252,3.67
WB_R00810,West Bengal,Maldah,Rice,Winter,2004,144538.0,405641,2.81
WB_R00811,West Bengal,Maldah,Rice,Autumn,2005,6844.0,13277,1.94
WB_R00812,West Bengal,Maldah,Rice,Summer,2005,67525.0,231154,3.42
WB_R00813,West Bengal,Maldah,Rice,Winter,2005,144239.0,391687,2.72
WB_R00814,West Bengal,Maldah,Rice,Autumn,2006,6655.0,9965,1.5
WB_R00815,West Bengal,Maldah,Rice,Summer,2006,67633.0,258723,3.83
WB_R00816,West Bengal,Maldah,Rice,Winter,2006,79972.0,201941,2.53
WB_R00817,West Bengal,Maldah,Rice,Autumn,2007,6181.0,11312,1.83
WB_R00818,West Bengal,Maldah,Rice,Summer,2007,68050.0,256925,3.78
WB_R00819,West Bengal,Maldah,Rice,Winter,2007,73094.0,212221,2.9
WB_R00820,West Bengal,Maldah,Rice,Autumn,2008,5939.0,10269,1.73
WB_R00821,West Bengal,Maldah,Rice,Summer,2008,72795.0,268251,3.69
WB_R00822,West Bengal,Maldah,Rice,Winter,2008,143019.0,378249,2.64
WB_R00823,West Bengal,Maldah,Rice,Autumn,2009,5805.0,11790,2.03
WB_R00824,West Bengal,Maldah,Rice,Summer,2009,68009.0,224153,3.3
WB_R00825,West Bengal,Maldah,Rice,Winter,2009,143030.0,378532,2.65
WB_R00826,West Bengal,Maldah,Rice,Autumn,2010,3440.0,5504,1.6
WB_R00827,West Bengal,Maldah,Rice,Summer,2010,64581.0,245522,3.8
WB_R00828,West Bengal,Maldah,Rice,Winter,2010,132742.0,379451,2.86
WB_R00829,West Bengal,Maldah,Rice,Autumn,2011,3689.0,8547,2.32
WB_R00830,West Bengal,Maldah,Rice,Summer,2011,56673.0,217358,3.84
WB_R00831,West Bengal,Maldah,Rice,Winter,2011,144564.0,386068,2.67
WB_R00832,West Bengal,Maldah,Rice,Autumn,2012,3098.0,5519,1.78
WB_R00833,West Bengal,Maldah,Rice,Summer,2012,58858.0,226440,3.85
WB_R00834,West Bengal,Maldah,Rice,Winter,2012,145630.0,412606,2.83
WB_R00835,West Bengal,Maldah,Rice,Autumn,2013,3116.0,6054,1.94
WB_R00836,West Bengal,Maldah,Rice,Summer,2013,60025.0,236217,3.94
WB_R00837,West Bengal,Maldah,Rice,Winter,2013,135629.0,462095,3.41
WB_R00838,West Bengal,Maldah,Rice,Autumn,2014,2937.0,6854,2.33
WB_R00839,West Bengal,Maldah,Rice,Summer,2014,59802.0,243374,4.07
WB_R00840,West Bengal,Maldah,Rice,Winter,2014,141455.0,457341,3.23
WB_R00841,West Bengal,Maldah,Rice,Autumn,2015,3568.0,8697,2.44
WB_R00842,West Bengal,Maldah,Rice,Summer,2015,60494.0,238369,3.94
WB_R00843,West Bengal,Maldah,Rice,Winter,2015,142288.0,458289,3.22
WB_R00844,West Bengal,Maldah,Rice,Autumn,2016,2116.0,5316,2.51
WB_R00845,West Bengal,Maldah,Rice,Summer,2016,49952.0,201783,4.04
WB_R00846,West Bengal,Maldah,Rice,Winter,2016,145106.0,463549,3.19
WB_R00847,West Bengal,Maldah,Rice,Autumn,2017,2956.0,7522,2.54
WB_R00848,West Bengal,Maldah,Rice,Summer,2017,63185.0,252020,3.99
WB_R00849,West Bengal,Maldah,Rice,Winter,2017,147792.0,370405,2.51
WB_R00850,West Bengal,Maldah,Rice,Autumn,2018,6680.0,21318,3.19
WB_R00851,West Bengal,Maldah,Rice,Summer,2018,61089.0,273642,4.48
WB_R00852,West Bengal,Maldah,Rice,Winter,2018,137605.0,371891,2.7
WB_R00853,West Bengal,Maldah,Rice,Autumn,2019,3258.0,8715,2.67
WB_R00854,West Bengal,Maldah,Rice,Summer,2019,62788.0,217491,3.46
WB_R00855,West Bengal,Maldah,Rice,Winter,2019,138904.0,439140,3.16
WB_R00856,West Bengal,Medinipur East,Rice,Autumn,1997,15791.0,39560,2.51
WB_R00857,West Bengal,Medinipur East,Rice,Summer,1997,129878.0,364720,2.81
WB_R00858,West Bengal,Medinipur East,Rice,Winter,1997,323282.0,561140,1.74
WB_R00859,West Bengal,Medinipur East,Rice,Autumn,1998,16119.0,35770,2.22
WB_R00860,West Bengal,Medinipur East,Rice,Summer,1998,160444.0,472836,2.95
WB_R00861,West Bengal,Medinipur East,Rice,Winter,1998,318910.0,429520,1.35
WB_R00862,West Bengal,Medinipur East,Rice,Autumn,1999,16784.0,34160,2.04
WB_R00863,West Bengal,Medinipur East,Rice,Summer,1999,161568.0,440340,2.73
WB_R00864,West Bengal,Medinipur East,Rice,Winter,1999,318662.0,581650,1.83
WB_R00865,West Bengal,Medinipur East,Rice,Autumn,2000,16275.0,35290,2.17
WB_R00866,West Bengal,Medinipur East,Rice,Summer,2000,168746.0,510818,3.03
WB_R00867,West Bengal,Medinipur East,Rice,Winter,2000,343278.0,694090,2.02
WB_R00868,West Bengal,Medinipur East,Rice,Autumn,2002,13185.0,29045,2.2
WB_R00869,West Bengal,Medinipur East,Rice,Summer,2002,123498.0,399511,3.23
WB_R00870,West Bengal,Medinipur East,Rice,Winter,2002,266030.0,544623,2.05
WB_R00871,West Bengal,Medinipur East,Rice,Autumn,2003,13214.0,34427,2.61
WB_R00872,West Bengal,Medinipur East,Rice,Summer,2003,137557.0,460243,3.35
WB_R00873,West Bengal,Medinipur East,Rice,Winter,2003,271489.0,513725,1.89
WB_R00874,West Bengal,Medinipur East,Rice,Autumn,2004,13519.0,29153,2.16
WB_R00875,West Bengal,Medinipur East,Rice,Summer,2004,138201.0,417098,3.02
WB_R00876,West Bengal,Medinipur East,Rice,Winter,2004,264521.0,619127,2.34
WB_R00877,West Bengal,Medinipur East,Rice,Autumn,2005,14873.0,31118,2.09
WB_R00878,West Bengal,Medinipur East,Rice,Summer,2005,140491.0,433223,3.08
WB_R00879,West Bengal,Medinipur East,Rice,Winter,2005,259507.0,322353,1.24
WB_R00880,West Bengal,Medinipur East,Rice,Autumn,2006,15277.0,33560,2.2
WB_R00881,West Bengal,Medinipur East,Rice,Summer,2006,147552.0,471355,3.19
WB_R00882,West Bengal,Medinipur East,Rice,Winter,2006,267420.0,540362,2.02
WB_R00883,West Bengal,Medinipur East,Rice,Autumn,2007,15473.0,20190,1.3
WB_R00884,West Bengal,Medinipur East,Rice,Summer,2007,157072.0,525727,3.35
WB_R00885,West Bengal,Medinipur East,Rice,Winter,2007,223794.0,275910,1.23
WB_R00886,West Bengal,Medinipur East,Rice,Autumn,2008,14820.0,4224,0.29
WB_R00887,West Bengal,Medinipur East,Rice,Summer,2008,160437.0,395631,2.47
WB_R00888,West Bengal,Medinipur East,Rice,Winter,2008,231482.0,480112,2.07
WB_R00889,West Bengal,Medinipur East,Rice,Autumn,2009,13882.0,24797,1.79
WB_R00890,West Bengal,Medinipur East,Rice,Summer,2009,162366.0,476437,2.93
WB_R00891,West Bengal,Medinipur East,Rice,Winter,2009,264134.0,536888,2.03
WB_R00892,West Bengal,Medinipur East,Rice,Autumn,2010,14685.0,30107,2.05
WB_R00893,West Bengal,Medinipur East,Rice,Summer,2010,168447.0,590050,3.5
WB_R00894,West Bengal,Medinipur East,Rice,Winter,2010,266350.0,608689,2.29
WB_R00895,West Bengal,Medinipur East,Rice,Autumn,2011,13038.0,24244,1.86
WB_R00896,West Bengal,Medinipur East,Rice,Summer,2011,126808.0,438394,3.46
WB_R00897,West Bengal,Medinipur East,Rice,Winter,2011,259876.0,547586,2.11
WB_R00898,West Bengal,Medinipur East,Rice,Autumn,2012,11357.0,22540,1.98
WB_R00899,West Bengal,Medinipur East,Rice,Summer,2012,135070.0,447040,3.31
WB_R00900,West Bengal,Medinipur East,Rice,Winter,2012,256014.0,590720,2.31
WB_R00901,West Bengal,Medinipur East,Rice,Autumn,2013,11455.0,23297,2.03
WB_R00902,West Bengal,Medinipur East,Rice,Summer,2013,139959.0,476928,3.41
WB_R00903,West Bengal,Medinipur East,Rice,Winter,2013,237323.0,376132,1.58
WB_R00904,West Bengal,Medinipur East,Rice,Autumn,2014,15111.0,34064,2.25
WB_R00905,West Bengal,Medinipur East,Rice,Summer,2014,159819.0,563332,3.52
WB_R00906,West Bengal,Medinipur East,Rice,Winter,2014,254064.0,546260,2.15
WB_R00907,West Bengal,Medinipur East,Rice,Autumn,2015,11946.0,24465,2.05
WB_R00908,West Bengal,Medinipur East,Rice,Summer,2015,155209.0,508888,3.28
WB_R00909,West Bengal,Medinipur East,Rice,Winter,2015,249177.0,571489,2.29
WB_R00910,West Bengal,Medinipur East,Rice,Autumn,2016,13823.0,31148,2.25
WB_R00911,West Bengal,Medinipur East,Rice,Summer,2016,144786.0,504945,3.49
WB_R00912,West Bengal,Medinipur East,Rice,Winter,2016,249259.0,566377,2.27
WB_R00913,West Bengal,Medinipur East,Rice,Autumn,2017,12365.0,18561,1.5
WB_R00914,West Bengal,Medinipur East,Rice,Summer,2017,137845.0,503348,3.65
WB_R00915,West Bengal,Medinipur East,Rice,Winter,2017,250823.0,608540,2.43
WB_R00916,West Bengal,Medinipur East,Rice,Autumn,2018,11604.0,16916,1.46
WB_R00917,West Bengal,Medinipur East,Rice,Summer,2018,149470.0,567807,3.8
WB_R00918,West Bengal,Medinipur East,Rice,Winter,2018,249141.0,712281,2.86
WB_R00919,West Bengal,Medinipur East,Rice,Autumn,2019,11969.0,20632,1.72
WB_R00920,West Bengal,Medinipur East,Rice,Summer,2019,143111.0,578604,4.04
WB_R00921,West Bengal,Medinipur East,Rice,Winter,2019,247502.0,492813,1.99
WB_R00922,West Bengal,Medinipur West,Rice,Autumn,1997,55288.0,105780,1.91
WB_R00923,West Bengal,Medinipur West,Rice,Summer,1997,112016.0,278590,2.49
WB_R00924,West Bengal,Medinipur West,Rice,Winter,1997,434653.0,952270,2.19
WB_R00925,West Bengal,Medinipur West,Rice,Autumn,1998,48017.0,64848,1.35
WB_R00926,West Bengal,Medinipur West,Rice,Summer,1998,118934.0,337304,2.84
WB_R00927,West Bengal,Medinipur West,Rice,Winter,1998,383438.0,715610,1.87
WB_R00928,West Bengal,Medinipur West,Rice,Autumn,1999,53589.0,107930,2.01
WB_R00929,West Bengal,Medinipur West,Rice,Summer,1999,125011.0,364010,2.91
WB_R00930,West Bengal,Medinipur West,Rice,Winter,1999,431040.0,890840,2.07
WB_R00931,West Bengal,Medinipur West,Rice,Autumn,2000,60201.0,121010,2.01
WB_R00932,West Bengal,Medinipur West,Rice,Summer,2000,99230.0,299473,3.02
WB_R00933,West Bengal,Medinipur West,Rice,Winter,2000,420822.0,923770,2.2
WB_R00934,West Bengal,Medinipur West,Rice,Autumn,2001,25855.0,58679,2.27
WB_R00935,West Bengal,Medinipur West,Rice,Summer,2001,150870.0,456735,3.03
WB_R00936,West Bengal,Medinipur West,Rice,Winter,2001,333854.0,754219,2.26
WB_R00937,West Bengal,Medinipur West,Rice,Autumn,2002,51449.0,118717,2.31
WB_R00938,West Bengal,Medinipur West,Rice,Summer,2002,109989.0,316139,2.87
WB_R00939,West Bengal,Medinipur West,Rice,Winter,2002,480710.0,1116911,2.32
WB_R00940,West Bengal,Medinipur West,Rice,Autumn,2003,52853.0,104593,1.98
WB_R00941,West Bengal,Medinipur West,Rice,Summer,2003,117115.0,335752,2.87
WB_R00942,West Bengal,Medinipur West,Rice,Winter,2003,481448.0,1067856,2.22
WB_R00943,West Bengal,Medinipur West,Rice,Autumn,2004,52839.0,106414,2.01
WB_R00944,West Bengal,Medinipur West,Rice,Summer,2004,121743.0,370448,3.04
WB_R00945,West Bengal,Medinipur West,Rice,Winter,2004,480679.0,1259961,2.62
WB_R00946,West Bengal,Medinipur West,Rice,Autumn,2005,40622.0,89173,2.2
WB_R00947,West Bengal,Medinipur West,Rice,Summer,2005,121906.0,361879,2.97
WB_R00948,West Bengal,Medinipur West,Rice,Winter,2005,491499.0,1178578,2.4
WB_R00949,West Bengal,Medinipur West,Rice,Autumn,2006,41452.0,81267,1.96
WB_R00950,West Bengal,Medinipur West,Rice,Summer,2006,137915.0,436435,3.16
WB_R00951,West Bengal,Medinipur West,Rice,Winter,2006,513019.0,1281080,2.5
WB_R00952,West Bengal,Medinipur West,Rice,Autumn,2007,41368.0,84059,2.03
WB_R00953,West Bengal,Medinipur West,Rice,Summer,2007,167509.0,558553,3.33
WB_R00954,West Bengal,Medinipur West,Rice,Winter,2007,441316.0,1156246,2.62
WB_R00955,West Bengal,Medinipur West,Rice,Autumn,2008,42118.0,79878,1.9
WB_R00956,West Bengal,Medinipur West,Rice,Summer,2008,173516.0,463393,2.67
WB_R00957,West Bengal,Medinipur West,Rice,Winter,2008,503293.0,1313474,2.61
WB_R00958,West Bengal,Medinipur West,Rice,Autumn,2009,29271.0,61570,2.1
WB_R00959,West Bengal,Medinipur West,Rice,Summer,2009,156372.0,499925,3.2
WB_R00960,West Bengal,Medinipur West,Rice,Winter,2009,488628.0,1195017,2.45
